2.6345e+00  -7.3265e+00  -2.3091e+00  5.0009344e-05
4.6056e+00  -6.2864e+00  -2.0726e+00  4.9999974e-05
5.7307e+00  -4.4815e+00  -1.7116e+00  4.9999749e-05
6.8187e+00  -3.2599e+00  -1.6805e+00  4.9999990e-05
7.7876e+00  -1.8943e+00  -1.7605e+00  5.0000002e-05
7.0597e+00  -2.1992e-01  -3.2151e+00  4.9999863e-05
6.6553e+00  1.3377e+00  -3.1328e+00  4.9999111e-05
5.8096e+00  2.6746e+00  -3.1216e+00  4.9997875e-05
4.8253e+00  4.1798e+00  -3.5710e+00  4.9999033e-05
3.1384e+00  5.2182e+00  -3.9679e+00  4.9999772e-05
1.0697e+00  5.2796e+00  -4.1542e+00  4.9953259e-05
-1.1443e+00  4.7840e+00  -4.5558e+00  4.9999997e-05
-2.9450e+00  3.2347e+00  -4.7679e+00  4.9999954e-05
-3.9889e+00  1.0182e+00  -4.8955e+00  4.9999993e-05
-3.8981e+00  -1.4411e+00  -4.8284e+00  4.9999967e-05
-2.8864e+00  -3.6383e+00  -4.7178e+00  4.9999992e-05
-9.7362e-01  -4.9978e+00  -4.3500e+00  4.9984859e-05
1.1010e+00  -5.6097e+00  -4.0713e+00  4.9999849e-05
3.1204e+00  -5.4637e+00  -3.8262e+00  4.9999600e-05
4.6765e+00  -4.3209e+00  -3.3285e+00  4.9998871e-05
5.7733e+00  -3.0813e+00  -3.0859e+00  4.9996950e-05
6.7171e+00  -1.8015e+00  -3.1810e+00  4.9999685e-05
5.6938e+00  -2.1992e-01  -4.2108e+00  4.9993716e-05
5.2697e+00  1.3015e+00  -4.1882e+00  4.9988128e-05
4.2436e+00  2.5672e+00  -4.4296e+00  4.9996525e-05
2.6345e+00  3.3177e+00  -4.8692e+00  4.9998198e-05
7.7020e-01  3.0091e+00  -5.1319e+00  4.9998568e-05
-6.2682e-01  1.6630e+00  -5.1832e+00  4.9974740e-05
-1.0531e+00  -2.1992e-01  -5.0755e+00  4.9999994e-05
-6.4002e-01  -2.1105e+00  -5.2042e+00  4.9992297e-05
7.9475e-01  -3.4064e+00  -5.0643e+00  4.9997599e-05
2.6345e+00  -3.6669e+00  -4.7443e+00  4.9997772e-05
4.1986e+00  -2.9290e+00  -4.3056e+00  4.9995916e-05
5.2698e+00  -1.7414e+00  -4.1883e+00  4.9990356e-05
2.6345e+00  -2.1992e-01  -5.1960e+00  4.9964600e-05
1.5077e+00  2.1714e+00  5.1961e+00  4.9961503e-05
3.1210e+00  2.1714e+00  4.9653e+00  4.9994100e-05
2.4954e+00  3.4099e+00  4.8753e+00  4.9988002e-05
1.1506e+00  3.7358e+00  4.9384e+00  4.9992164e-05
-2.9320e-03  2.8989e+00  5.1602e+00  4.9993278e-05
2.5293e-03  1.4466e+00  5.1416e+00  4.9999996e-05
1.1381e+00  5.5223e-01  5.1116e+00  4.9999995e-05
2.5577e+00  8.5472e-01  5.1833e+00  4.9988917e-05
4.6359e+00  2.1714e+00  4.3056e+00  4.9995918e-05
4.1430e+00  3.6929e+00  4.1883e+00  4.9990354e-05
3.0374e+00  4.8209e+00  4.2108e+00  4.9993716e-05
1.5077e+00  5.2144e+00  4.1882e+00  4.9988130e-05
-1.0147e-01  4.9586e+00  4.4296e+00  4.9996525e-05
-1.5560e+00  3.9403e+00  4.8692e+00  4.9998198e-05
-2.2209e+00  2.1714e+00  5.1319e+00  4.9998568e-05
-1.7536e+00  2.8854e-01  5.1832e+00  4.9974730e-05
-3.3611e-01  -1.0221e+00  5.0756e+00  4.9999994e-05
1.5077e+00  -1.6096e+00  5.2042e+00  4.9992300e-05
3.3474e+00  -1.0150e+00  5.0643e+00  4.9997600e-05
4.4929e+00  4.4795e-01  4.7444e+00  4.9997773e-05
5.9787e+00  2.1714e+00  3.2484e+00  4.9998862e-05
5.4792e+00  3.7100e+00  3.0945e+00  4.9997642e-05
4.7575e+00  5.1340e+00  3.1950e+00  4.9999770e-05
3.4762e+00  6.1247e+00  3.2086e+00  4.9999836e-05
1.9032e+00  6.4397e+00  3.1144e+00  4.9998622e-05
3.1537e-01  6.3620e+00  3.1655e+00  4.9998486e-05
-1.5254e+00  6.1879e+00  3.6567e+00  4.9999234e-05
-3.1795e+00  5.0736e+00  4.0054e+00  4.9999796e-05
-4.1746e+00  3.2337e+00  4.2000e+00  4.9998749e-05
-4.7419e+00  1.0032e+00  4.6193e+00  4.9999996e-05
-4.0879e+00  -1.2932e+00  4.7816e+00  4.9999927e-05
-2.5638e+00  -3.2201e+00  4.9087e+00  4.9999995e-05
-3.0210e-01  -4.1893e+00  4.8048e+00  4.9999938e-05
2.1024e+00  -4.2467e+00  4.6830e+00  4.9999994e-05
4.1320e+00  -3.0990e+00  4.2776e+00  4.9998235e-05
5.6220e+00  -1.5792e+00  4.0449e+00  4.9999820e-05
6.3304e+00  3.0311e-01  3.7577e+00  4.9999469e-05
7.1198e+00  2.1714e+00  1.8235e+00  4.9999307e-05
6.3527e+00  3.7457e+00  1.6552e+00  4.9999888e-05
5.8381e+00  5.3177e+00  1.7392e+00  5.0000011e-05
4.7277e+00  6.6034e+00  1.7800e+00  5.0000001e-05
3.1709e+00  7.2903e+00  1.7488e+00  5.0000007e-05
1.5077e+00  7.2924e+00  1.6639e+00  4.9999926e-05
-1.7856e-01  7.3612e+00  1.7730e+00  4.9999392e-05
-2.3534e+00  7.4858e+00  2.1344e+00  4.9999996e-05
-4.2991e+00  6.3903e+00  2.3322e+00  5.0005471e-05
-5.4118e+00  4.4197e+00  2.3640e+00  4.9990131e-05
-6.9436e+00  2.1714e+00  2.7460e+00  4.9998592e-05
-7.1519e+00  -6.4223e-01  2.9585e+00  4.9951814e-05
-5.7835e+00  -3.1259e+00  2.9283e+00  4.9999977e-05
-4.2294e+00  -5.7250e+00  3.1714e+00  4.9999723e-05
-1.3133e+00  -6.5106e+00  2.9661e+00  4.9999998e-05
1.5077e+00  -6.9205e+00  2.9542e+00  4.9999999e-05
4.1719e+00  -6.0283e+00  2.8014e+00  4.9999636e-05
5.8104e+00  -3.7508e+00  2.3785e+00  4.9996679e-05
7.3430e+00  -2.0681e+00  2.3436e+00  4.9999587e-05
7.8682e+00  1.0479e-01  2.1730e+00  4.9999999e-05
7.6159e+00  2.1714e+00  5.3300e-06  4.9999528e-05
6.6694e+00  3.7636e+00  5.3300e-06  5.0000008e-05
6.2188e+00  5.3834e+00  5.3300e-06  5.0000001e-05
5.1678e+00  6.7611e+00  5.3300e-06  5.0000065e-05
3.6283e+00  7.5748e+00  5.3300e-06  5.0000025e-05
1.9205e+00  7.6804e+00  5.3300e-06  5.0000019e-05
2.6885e-01  7.5992e+00  5.3300e-06  4.9999803e-05
-1.9110e+00  8.0927e+00  5.3300e-06  4.9999998e-05
-4.1457e+00  7.4171e+00  5.3300e-06  5.0000001e-05
-5.6428e+00  5.6150e+00  5.3300e-06  5.0018787e-05
-7.0836e+00  3.4664e+00  5.3300e-06  4.9996405e-05
-8.4938e+00  6.6397e-01  5.3300e-06  5.0000037e-05
-7.5875e+00  -2.2086e+00  5.3300e-06  5.0000001e-05
-6.3361e+00  -5.1065e+00  5.3300e-06  5.0000503e-05
-4.0398e+00  -7.4371e+00  5.3300e-06  5.0003872e-05
-7.0631e-01  -7.5287e+00  5.3300e-06  4.9999998e-05
2.2756e+00  -8.0760e+00  5.3300e-06  5.0000182e-05
4.9807e+00  -6.6776e+00  5.3300e-06  4.9990485e-05
6.4514e+00  -4.0278e+00  5.3300e-06  5.0004939e-05
8.0286e+00  -2.2745e+00  5.3300e-06  5.0040172e-05
8.4853e+00  1.9138e-02  5.3300e-06  5.0000001e-05
7.1199e+00  2.1714e+00  -1.8235e+00  4.9999307e-05
6.3527e+00  3.7457e+00  -1.6552e+00  4.9999888e-05
5.8381e+00  5.3177e+00  -1.7392e+00  5.0000011e-05
4.7277e+00  6.6034e+00  -1.7800e+00  5.0000001e-05
3.1709e+00  7.2903e+00  -1.7488e+00  5.0000007e-05
1.5077e+00  7.2924e+00  -1.6639e+00  4.9999926e-05
-1.7856e-01  7.3612e+00  -1.7730e+00  4.9999392e-05
-2.3534e+00  7.4858e+00  -2.1344e+00  4.9999996e-05
-4.2991e+00  6.3904e+00  -2.3321e+00  5.0005471e-05
-5.4118e+00  4.4197e+00  -2.3640e+00  4.9990131e-05
-6.9436e+00  2.1714e+00  -2.7460e+00  4.9998592e-05
-7.1519e+00  -6.4223e-01  -2.9585e+00  4.9951814e-05
-5.7835e+00  -3.1259e+00  -2.9283e+00  4.9999977e-05
-4.2294e+00  -5.7250e+00  -3.1714e+00  4.9999723e-05
-1.3133e+00  -6.5106e+00  -2.9661e+00  4.9999998e-05
1.5077e+00  -6.9205e+00  -2.9541e+00  4.9999999e-05
4.1719e+00  -6.0283e+00  -2.8014e+00  4.9999636e-05
5.8104e+00  -3.7508e+00  -2.3785e+00  4.9996679e-05
7.3430e+00  -2.0681e+00  -2.3436e+00  4.9999590e-05
7.8682e+00  1.0479e-01  -2.1730e+00  4.9999999e-05
5.9787e+00  2.1714e+00  -3.2484e+00  4.9998862e-05
5.4792e+00  3.7100e+00  -3.0945e+00  4.9997642e-05
4.7575e+00  5.1340e+00  -3.1950e+00  4.9999770e-05
3.4762e+00  6.1247e+00  -3.2085e+00  4.9999836e-05
1.9032e+00  6.4397e+00  -3.1144e+00  4.9998622e-05
3.1537e-01  6.3620e+00  -3.1655e+00  4.9998486e-05
-1.5254e+00  6.1879e+00  -3.6567e+00  4.9999234e-05
-3.1795e+00  5.0737e+00  -4.0054e+00  4.9999796e-05
-4.1746e+00  3.2337e+00  -4.2000e+00  4.9998749e-05
-4.7419e+00  1.0032e+00  -4.6193e+00  4.9999996e-05
-4.0879e+00  -1.2932e+00  -4.7816e+00  4.9999927e-05
-2.5638e+00  -3.2201e+00  -4.9087e+00  4.9999995e-05
-3.0210e-01  -4.1893e+00  -4.8048e+00  4.9999938e-05
2.1024e+00  -4.2467e+00  -4.6830e+00  4.9999994e-05
4.1321e+00  -3.0990e+00  -4.2776e+00  4.9998235e-05
5.6220e+00  -1.5793e+00  -4.0449e+00  4.9999820e-05
6.3304e+00  3.0311e-01  -3.7577e+00  4.9999469e-05
4.6359e+00  2.1714e+00  -4.3056e+00  4.9995918e-05
4.1430e+00  3.6929e+00  -4.1883e+00  4.9990354e-05
3.0374e+00  4.8209e+00  -4.2108e+00  4.9993716e-05
1.5077e+00  5.2144e+00  -4.1882e+00  4.9988130e-05
-1.0148e-01  4.9586e+00  -4.4296e+00  4.9996525e-05
-1.5560e+00  3.9403e+00  -4.8692e+00  4.9998198e-05
-2.2209e+00  2.1714e+00  -5.1319e+00  4.9998567e-05
-1.7536e+00  2.8854e-01  -5.1832e+00  4.9974731e-05
-3.3612e-01  -1.0221e+00  -5.0756e+00  4.9999994e-05
1.5077e+00  -1.6096e+00  -5.2042e+00  4.9992299e-05
3.3474e+00  -1.0151e+00  -5.0643e+00  4.9997599e-05
4.4929e+00  4.4794e-01  -4.7444e+00  4.9997773e-05
1.5077e+00  2.1714e+00  -5.1960e+00  4.9964600e-05
-1.1267e+00  2.3913e+00  5.1961e+00  4.9961506e-05
5.6270e-01  2.3913e+00  5.1996e+00  4.9979980e-05
-1.1357e-01  3.6618e+00  5.0013e+00  4.9996005e-05
-1.4794e+00  3.9366e+00  4.8781e+00  4.9988256e-05
-2.5654e+00  3.0841e+00  4.9144e+00  4.9990598e-05
-2.6275e+00  1.6686e+00  5.1265e+00  4.9995735e-05
-1.5007e+00  7.5293e-01  5.1720e+00  4.9999997e-05
-9.7347e-02  1.1005e+00  5.0813e+00  4.9999995e-05
2.5527e+00  2.3913e+00  5.0643e+00  4.9997598e-05
1.8585e+00  4.1148e+00  4.7444e+00  4.9997773e-05
4.3738e-01  5.1004e+00  4.3057e+00  4.9995918e-05
-1.1267e+00  5.4343e+00  4.1883e+00  4.9990356e-05
-2.6564e+00  5.0408e+00  4.2108e+00  4.9993717e-05
-3.7620e+00  3.9128e+00  4.1882e+00  4.9988130e-05
-4.3451e+00  2.3913e+00  4.4297e+00  4.9996525e-05
-4.1905e+00  6.2244e-01  4.8692e+00  4.9998198e-05
-2.9910e+00  -8.3773e-01  5.1319e+00  4.9998567e-05
-1.1267e+00  -1.3745e+00  5.1832e+00  4.9974738e-05
7.1707e-01  -8.0229e-01  5.0756e+00  4.9999994e-05
2.1478e+00  5.0076e-01  5.2042e+00  4.9992295e-05
4.6759e+00  2.3913e+00  4.2159e+00  4.9999753e-05
4.0266e+00  4.3877e+00  4.0152e+00  4.9999802e-05
2.6173e+00  5.8045e+00  3.6809e+00  4.9999293e-05
8.2542e-01  6.3118e+00  3.1820e+00  4.9998620e-05
-7.3187e-01  6.6526e+00  3.1093e+00  4.9998430e-05
-2.3343e+00  6.6355e+00  3.2060e+00  4.9999824e-05
-3.7798e+00  5.9045e+00  3.1986e+00  4.9999789e-05
-4.7525e+00  4.6363e+00  3.0984e+00  4.9997890e-05
-5.4929e+00  3.2075e+00  3.2272e+00  4.9998824e-05
-6.1811e+00  1.4465e+00  3.7358e+00  4.9999422e-05
-5.8505e+00  -5.3351e-01  4.0366e+00  4.9999814e-05
-4.6587e+00  -2.2857e+00  4.2581e+00  4.9999449e-05
-2.8859e+00  -3.7915e+00  4.6704e+00  4.9999995e-05
-5.1732e-01  -4.1854e+00  4.7987e+00  4.9999930e-05
1.8858e+00  -3.6588e+00  4.9104e+00  4.9999995e-05
3.7416e+00  -2.0468e+00  4.7862e+00  4.9999923e-05
4.8229e+00  8.6371e-02  4.6357e+00  4.9999996e-05
6.5100e+00  2.3913e+00  2.4813e+00  4.9989800e-05
5.7725e+00  4.6330e+00  2.3570e+00  4.9978079e-05
4.4811e+00  6.4656e+00  2.2522e+00  4.9990869e-05
2.4068e+00  7.2547e+00  1.9533e+00  4.9999750e-05
4.4831e-01  7.2388e+00  1.6561e+00  4.9999919e-05
-1.1267e+00  7.6586e+00  1.7115e+00  5.0000020e-05
-2.8142e+00  7.5846e+00  1.7742e+00  5.0010628e-05
-4.3235e+00  6.7912e+00  1.7671e+00  5.0000001e-05
-5.3425e+00  5.4542e+00  1.6932e+00  5.0000012e-05
-6.0470e+00  3.9900e+00  1.6810e+00  4.9999887e-05
-7.3616e+00  2.3913e+00  2.0258e+00  4.9999926e-05
-7.8254e+00  2.1477e-01  2.2885e+00  5.0007033e-05
-6.9976e+00  -1.8742e+00  2.3579e+00  4.9967213e-05
-5.7958e+00  -4.0351e+00  2.5810e+00  4.9988109e-05
-3.9197e+00  -6.2046e+00  2.9367e+00  4.9999999e-05
-1.1267e+00  -6.5423e+00  2.9027e+00  4.9999914e-05
1.8492e+00  -6.7676e+00  3.1290e+00  4.9999898e-05
4.4406e+00  -5.2715e+00  3.0776e+00  4.9999988e-05
6.1478e+00  -2.8940e+00  2.9216e+00  4.9999978e-05
7.3656e+00  -3.6803e-01  2.9013e+00  4.9999992e-05
7.4420e+00  2.3913e+00  -7.4700e-06  4.9994054e-05
6.4604e+00  4.7316e+00  -7.4700e-06  5.0020782e-05
5.2185e+00  6.7174e+00  -7.4700e-06  5.0000001e-05
3.0941e+00  7.6840e+00  -7.4700e-06  4.9999995e-05
8.9025e-01  7.5305e+00  -7.4700e-06  4.9999898e-05
-7.1247e-01  7.9194e+00  -7.4700e-06  5.0000016e-05
-2.4206e+00  8.0601e+00  -7.4700e-06  5.0000029e-05
-4.0603e+00  7.4723e+00  -7.4700e-06  5.0000062e-05
-5.2946e+00  6.2585e+00  -7.4700e-06  5.0018400e-05
-5.9874e+00  4.7321e+00  -7.4700e-06  5.0000005e-05
-7.2448e+00  3.3134e+00  -7.4700e-06  4.9999641e-05
-8.3976e+00  1.2954e+00  -7.4700e-06  5.0000001e-05
-8.2496e+00  -1.0389e+00  -7.4700e-06  5.0037435e-05
-6.9533e+00  -3.0150e+00  -7.4700e-06  5.0004638e-05
-5.9215e+00  -5.9134e+00  -7.4700e-06  5.0005574e-05
-3.4135e+00  -7.6277e+00  -7.4700e-06  5.0000165e-05
-3.8012e-01  -7.5718e+00  -7.4700e-06  4.9999995e-05
2.9358e+00  -7.9599e+00  -7.4700e-06  5.0003829e-05
5.4974e+00  -5.9151e+00  -7.4700e-06  5.0000172e-05
7.2431e+00  -3.3151e+00  -7.4700e-06  5.0000003e-05
8.4991e+00  -5.7788e-01  -7.4700e-06  5.0000020e-05
6.5100e+00  2.3913e+00  -2.4813e+00  4.9989800e-05
5.7725e+00  4.6330e+00  -2.3571e+00  4.9978075e-05
4.4811e+00  6.4656e+00  -2.2522e+00  4.9990860e-05
2.4067e+00  7.2547e+00  -1.9533e+00  4.9999750e-05
4.4831e-01  7.2388e+00  -1.6561e+00  4.9999919e-05
-1.1267e+00  7.6586e+00  -1.7115e+00  5.0000020e-05
-2.8142e+00  7.5846e+00  -1.7743e+00  5.0010621e-05
-4.3235e+00  6.7912e+00  -1.7671e+00  5.0000001e-05
-5.3425e+00  5.4542e+00  -1.6932e+00  5.0000012e-05
-6.0470e+00  3.9900e+00  -1.6810e+00  4.9999887e-05
-7.3616e+00  2.3913e+00  -2.0258e+00  4.9999925e-05
-7.8254e+00  2.1477e-01  -2.2885e+00  5.0007027e-05
-6.9976e+00  -1.8741e+00  -2.3579e+00  4.9967211e-05
-5.7958e+00  -4.0351e+00  -2.5810e+00  4.9988109e-05
-3.9197e+00  -6.2046e+00  -2.9367e+00  4.9999999e-05
-1.1267e+00  -6.5423e+00  -2.9027e+00  4.9999914e-05
1.8492e+00  -6.7676e+00  -3.1291e+00  4.9999898e-05
4.4406e+00  -5.2715e+00  -3.0776e+00  4.9999988e-05
6.1478e+00  -2.8940e+00  -2.9216e+00  4.9999978e-05
7.3656e+00  -3.6803e-01  -2.9013e+00  4.9999992e-05
4.6759e+00  2.3913e+00  -4.2159e+00  4.9999753e-05
4.0265e+00  4.3877e+00  -4.0152e+00  4.9999802e-05
2.6173e+00  5.8045e+00  -3.6809e+00  4.9999293e-05
8.2541e-01  6.3117e+00  -3.1820e+00  4.9998620e-05
-7.3187e-01  6.6526e+00  -3.1093e+00  4.9998430e-05
-2.3343e+00  6.6355e+00  -3.2060e+00  4.9999824e-05
-3.7798e+00  5.9045e+00  -3.1986e+00  4.9999789e-05
-4.7525e+00  4.6363e+00  -3.0984e+00  4.9997890e-05
-5.4929e+00  3.2075e+00  -3.2272e+00  4.9998824e-05
-6.1811e+00  1.4465e+00  -3.7358e+00  4.9999422e-05
-5.8504e+00  -5.3350e-01  -4.0366e+00  4.9999814e-05
-4.6587e+00  -2.2857e+00  -4.2581e+00  4.9999449e-05
-2.8859e+00  -3.7915e+00  -4.6704e+00  4.9999995e-05
-5.1732e-01  -4.1854e+00  -4.7987e+00  4.9999930e-05
1.8858e+00  -3.6588e+00  -4.9104e+00  4.9999995e-05
3.7416e+00  -2.0468e+00  -4.7862e+00  4.9999923e-05
4.8229e+00  8.6373e-02  -4.6357e+00  4.9999996e-05
2.5527e+00  2.3913e+00  -5.0643e+00  4.9997598e-05
1.8585e+00  4.1148e+00  -4.7444e+00  4.9997773e-05
4.3738e-01  5.1004e+00  -4.3057e+00  4.9995918e-05
-1.1267e+00  5.4343e+00  -4.1884e+00  4.9990355e-05
-2.6564e+00  5.0408e+00  -4.2109e+00  4.9993716e-05
-3.7620e+00  3.9128e+00  -4.1883e+00  4.9988130e-05
-4.3451e+00  2.3913e+00  -4.4297e+00  4.9996525e-05
-4.1905e+00  6.2245e-01  -4.8692e+00  4.9998198e-05
-2.9910e+00  -8.3772e-01  -5.1319e+00  4.9998568e-05
-1.1267e+00  -1.3745e+00  -5.1832e+00  4.9974738e-05
7.1707e-01  -8.0228e-01  -5.0756e+00  4.9999994e-05
2.1477e+00  5.0076e-01  -5.2042e+00  4.9992295e-05
-1.1267e+00  2.3913e+00  -5.1960e+00  4.9964604e-05
-2.6345e+00  2.1991e-01  5.1961e+00  4.9961500e-05
-9.8945e-01  2.1991e-01  5.0628e+00  4.9999995e-05
-1.5802e+00  1.5419e+00  5.2039e+00  4.9966406e-05
-2.9990e+00  1.8169e+00  5.0413e+00  4.9996886e-05
-4.0644e+00  9.0852e-01  4.8845e+00  4.9988769e-05
-4.0680e+00  -4.7046e-01  4.8970e+00  4.9989596e-05
-3.0023e+00  -1.3916e+00  5.0874e+00  4.9996777e-05
-1.5823e+00  -1.0994e+00  5.1936e+00  4.9999998e-05
1.0531e+00  2.1991e-01  5.0755e+00  4.9999994e-05
6.4003e-01  2.1104e+00  5.2042e+00  4.9992297e-05
-7.9475e-01  3.4064e+00  5.0643e+00  4.9997599e-05
-2.6345e+00  3.6669e+00  4.7443e+00  4.9997772e-05
-4.1986e+00  2.9290e+00  4.3056e+00  4.9995916e-05
-5.2698e+00  1.7414e+00  4.1883e+00  4.9990356e-05
-5.6938e+00  2.1991e-01  4.2108e+00  4.9993716e-05
-5.2697e+00  -1.3015e+00  4.1882e+00  4.9988128e-05
-4.2436e+00  -2.5672e+00  4.4296e+00  4.9996525e-05
-2.6345e+00  -3.3177e+00  4.8692e+00  4.9998198e-05
-7.7020e-01  -3.0091e+00  5.1319e+00  4.9998568e-05
6.2682e-01  -1.6630e+00  5.1832e+00  4.9974741e-05
4.1104e+00  2.1991e-01  4.9005e+00  4.9999994e-05
3.4898e+00  2.5925e+00  4.7718e+00  4.9999945e-05
2.0198e+00  4.4628e+00  4.5757e+00  4.9999997e-05
